6.6191e-06,31,1
7.316e-06,34,1
6.1514e-06,29,1
7.6866e-06,19,1
6.8621e-06,44,1
1.0234e-05,34,1
7.5794e-06,20,1
6.6718e-06,32,1
6.8669e-06,35,1
7.6824e-06,33,1
6.7268e-06,24,1
8.6525e-06,34,1
9.7845e-06,35,1
5.9921e-06,25,1
5.8857e-06,31,1
4.2921e-06,30,1
6.4816e-06,31,1
6.5575e-06,26,1
8.4105e-06,30,1
5.709e-06,28,1
6.2927e-06,31,1
7.6842e-06,28,1
8.0492e-06,24,1
6.79e-06,35,1
7.9412e-06,27,1
7.8713e-06,31,1
6.8976e-06,28,1
6.0805e-06,31,1
8.6076e-06,21,1
7.2511e-06,19,1
8.8525e-06,27,1
8.3308e-06,28,1
8.1809e-06,29,1
6.1127e-06,28,1
6.7618e-06,32,1
6.6259e-06,24,1
8.4193e-06,31,1
9.6243e-06,32,1
8.271e-06,30,1
6.1785e-06,26,1
7.7228e-06,34,1
6.7316e-06,35,1
1.0907e-05,26,1
5.5582e-06,29,1
6.0785e-06,32,1
9.0509e-06,28,1
7.4876e-06,26,1
6.5981e-06,31,1
5.0016e-06,29,1
6.9388e-06,25,1
4.5406e-06,24,1
1.0317e-05,33,1
6.9929e-06,33,1
8.3294e-06,25,1
8.9001e-06,31,1
5.5723e-06,27,1
5.8094e-06,31,1
7.4685e-06,28,1
6.6827e-06,30,1
7.1202e-06,33,1
7.9334e-06,33,1
8.4855e-06,29,1
7.789e-06,33,1
6.1396e-06,28,2
7.7309e-06,34,2
6.0721e-06,26,2
1.1427e-05,31,2
8.4266e-06,31,2
8.2498e-06,30,2
6.6679e-06,30,2
7.5229e-06,34,2
1.0941e-05,34,2
6.9212e-06,33,2
9.6737e-06,27,2
6.595e-06,26,2
8.5773e-06,40,2
8.3737e-06,28,2
6.3552e-06,28,2
6.7665e-06,33,2
9.9627e-06,16,2
8.9485e-06,24,2
6.9442e-06,34,2
9.9704e-06,32,2
7.5144e-06,28,2
8.0923e-06,32,2
5.8118e-06,29,2
5.9713e-06,33,2
7.6304e-06,26,2
4.5461e-05,22,2
0.00015077,11,2
3.6672e-05,17,2
9.8523e-06,25,2
1.4847e-05,23,2
5.805e-05,10,2
5.8847e-05,14,2
8.5287e-05,11,2
0.00023053,4,2
0.00053993,6,2
0.00070629,5,2
0.0016249,5,2
0.003402,4,2
0.0039989,4,2
0.0039577,5,2
0.0038302,4,2
0.0035658,4,2
0.0032553,5,2
0.0027792,5,2
0.0024444,4,2
0.0021646,5,2
0.002333,4,2
0.0016992,5,2
0.0016961,4,2
0.0017634,5,2
0.0014995,4,2
0.0012823,5,2
0.001011,6,2
0.00093387,4,2
0.00085423,7,2
0.0010405,8,2
0.00097539,6,2
0.00081778,4,2
0.00074382,6,2
0.00074365,4,2
0.00062606,10,2
0.0007298,8,2
0.00088458,7,2
0.00063744,10,2
0.00031441,7,2
0.00031061,11,2
0.00030361,7,2
0.00025914,8,2
0.00016486,6,2
0.00014166,4,2
0.00018129,9,2
8.6193e-05,9,2
0.00011562,8,2
0.00010958,8,2
3.1936e-05,13,2
4.4452e-05,10,2
4.791e-05,10,2
3.506e-05,8,2
5.7848e-05,10,2
3.076e-05,10,2
2.5108e-05,11,2
1.4932e-05,17,2
3.2267e-05,15,2
3.1934e-05,10,2
2.363e-05,18,2
1.2645e-05,27,2
7.1776e-06,25,2
4.7574e-06,24,2
1.016e-05,24,2
9.785e-06,24,2
1.6873e-05,17,2
2.2849e-05,15,2
1.3555e-05,18,2
7.7458e-06,33,2
7.4166e-06,30,2
1.0169e-05,23,2
5.1238e-06,36,2
8.6356e-06,27,2
5.4915e-06,27,2
8.5753e-06,28,2
7.3645e-06,25,2
7.8547e-06,34,2
1.2176e-05,23,2
1.1691e-05,26,2
8.4451e-06,29,2
8.9204e-06,29,2
5.4491e-06,27,2
9.315e-06,23,2
8.8465e-06,33,2
6.1508e-06,28,2
9.0366e-06,30,2
7.0108e-06,25,2
9.1043e-06,39,2
5.7622e-06,34,2
7.2643e-06,35,2
6.072e-06,27,2
8.6152e-06,26,2
1.1913e-05,29,2
5.9519e-06,28,2
5.4998e-06,35,2
9.1489e-06,28,2
9.8954e-06,31,2
7.1454e-06,30,2
7.1469e-06,30,2
6.9912e-06,27,2
7.197e-06,27,2
7.0885e-06,23,2
6.841e-06,29,2
8.9117e-06,29,2
8.3008e-06,30,2
7.7681e-06,28,2
6.1126e-06,31,2
7.6747e-06,29,2
1.27e-05,28,2
8.2461e-06,29,2
9.6636e-06,35,2
8.4959e-06,28,2
1.1159e-05,33,2
8.5277e-06,26,2
7.3517e-06,29,2
9.6682e-06,24,2
6.9159e-06,33,2
6.6036e-06,38,2
7.3413e-06,29,2
7.7747e-06,30,2
7.575e-06,28,2
7.4453e-06,24,2
6.3002e-06,35,2
7.7283e-06,31,2
1.0815e-05,26,2
9.493e-06,27,2
8.045e-06,36,2
7.2845e-06,22,2
7.6889e-06,30,2
6.2585e-06,32,2
6.8978e-06,29,2
7.8962e-06,35,2
9.3937e-06,36,2
8.1863e-06,30,2
5.5181e-06,26,2
6.8985e-06,30,2
6.346e-06,30,2
6.89e-06,27,2
6.8659e-06,29,2
7.448e-06,29,2
8.8038e-06,25,2
5.9795e-06,22,2
8.1214e-06,28,2
6.8885e-06,31,2
8.1044e-06,29,2
7.1413e-06,31,2
9.7013e-06,33,2
6.7604e-06,31,2
5.8637e-06,33,2
7.1446e-06,30,2
5.7803e-06,24,2
5.2089e-06,34,2
1.0925e-05,28,2
9.1383e-06,27,2
9.2139e-06,36,2
7.2521e-06,24,2
7.5481e-06,33,2
8.5825e-06,28,2
6.6628e-06,28,2
1.1106e-05,31,2
7.9988e-06,28,2
9.0605e-06,24,2
6.8481e-06,30,2
7.0379e-06,30,2
6.1792e-06,32,2
7.5911e-06,32,2
6.7636e-06,38,2
9.1767e-06,26,2
8.0183e-06,27,2
7.8619e-06,29,2
9.4259e-06,29,2
8.0312e-06,27,2
6.3568e-06,34,2
7.0495e-06,28,2
6.1698e-06,29,2
6.6389e-06,30,2
5.2551e-06,31,2
8.1173e-06,31,2
8.1416e-06,26,2
8.7374e-06,36,2
6.3434e-06,32,2
7.0226e-06,32,2
1.006e-05,38,2
7.1619e-06,32,2
6.9116e-06,27,2
6.3747e-06,28,2
6.7825e-06,27,2
7.9699e-06,27,2
9.0753e-06,22,2
7.4635e-06,30,2
1.0116e-05,24,2
7.8231e-06,25,2
6.0756e-06,27,2
7.9038e-06,28,2
6.955e-06,31,2
8.7715e-06,29,2
7.0332e-06,27,2
6.7197e-06,27,2
7.7798e-06,31,2
8.7721e-06,27,2
8.0045e-06,29,2
6.1734e-06,30,2
8.1009e-06,32,2
8.2005e-06,26,2
7.0173e-06,29,2
8.5295e-06,26,2
6.144e-06,31,2
7.3524e-06,29,2
6.9059e-05,28,2
4.903e-05,28,2
3.0911e-05,30,2
7.6618e-05,9,2
0.00021501,4,2
0.00026462,4,2
0.00039117,2,2
0.00048579,3,2
0.00052346,2,2
0.00046041,2,2
0.00065771,1,2
0.00071044,3,2
0.00060841,4,2
0.00066483,4,2
0.00075324,2,2
0.00063774,2,2
0.00048805,2,2
0.00059809,2,2
0.00067768,1,2
0.00060112,4,2
0.00059361,2,2
0.00072031,4,2
0.00074352,5,2
0.00076924,4,2
0.00077361,4,2
0.0009415,4,2
0.0011286,1,2
0.0011068,2,2
0.0009872,2,2
0.0010907,2,2
0.0012557,6,2
0.0012784,2,2
0.0013241,5,2
0.0012687,4,2
0.0010932,2,2
0.0010359,2,2
0.0012005,3,2
0.0011191,4,2
0.00084219,6,2
0.0011244,2,2
0.001157,2,2
0.0011286,1,2
0.0007799,2,2
0.00061842,2,2
0.00073488,1,2
0.00047134,4,2
0.00033674,2,2
0.00013188,3,2
8.1117e-05,4,2
6.9586e-05,11,2
0.00012824,3,2
0.00018219,6,2
0.0001288,8,2
0.00012843,5,2
6.9987e-05,8,2
6.8785e-05,3,2
5.2038e-05,12,2
9.8811e-05,9,2
8.3164e-05,6,2
0.0001707,5,2
0.00025468,3,2
0.00032491,4,2
0.00031289,4,2
0.00048662,2,2
0.00069365,3,2
0.00077546,2,2
0.00077379,4,2
0.00085248,2,2
0.00094298,12,2
0.0010144,4,2
0.001036,6,2
0.0011369,4,2
0.0011098,7,2
0.00084323,4,2
0.00093808,4,2
0.00109,3,2
0.00087021,4,2
0.0011969,3,2
0.0012488,3,2
0.0012287,4,2
0.0012886,3,2
0.00084703,4,2
0.0013631,7,2
0.0010948,4,2
0.0014879,3,2
0.0015179,6,2
0.0015472,3,2
0.001528,4,2
0.0014867,3,2
0.00099832,4,2
0.0012917,3,2
0.0011414,4,2
0.00098948,4,2
0.0010946,4,2
0.00094846,3,2
0.00082498,4,2
0.00078881,4,2
0.00072003,3,2
0.00076574,4,2
0.0010341,4,2
0.001027,4,2
0.00081801,4,2
0.00087235,4,2
0.0010859,4,2
0.00087443,4,2
0.00079803,4,2
0.00063653,5,2
0.00067227,4,2
0.00061337,5,2
0.00035742,4,2
0.0001729,5,2
0.00018142,9,2
0.00023524,5,2
0.0001816,9,2
0.00025998,5,2
0.0001813,10,2
0.00017682,7,2
0.00021665,6,2
9.6233e-05,6,2
0.0001418,3,2
0.00012418,5,2
6.6364e-05,7,2
5.9001e-05,10,2
3.7209e-05,14,2
1.9759e-05,12,2
9.0679e-06,19,2
1.4972e-05,20,2
1.2434e-05,24,2
1.0825e-05,24,2
1.1273e-05,24,2
9.2044e-06,23,2
9.138e-06,22,2
6.854e-06,30,2
8.2369e-06,29,2
8.7634e-06,32,2
4.0676e-06,30,2
7.65e-06,29,2
9.6701e-06,27,2
9.6759e-06,27,2
7.0327e-06,30,2
1.0205e-05,28,2
8.4724e-06,33,2
1.0128e-05,29,2
8.2003e-06,34,2
7.4379e-06,33,2
7.1647e-06,24,2
5.9848e-06,28,2
8.8789e-06,29,2
7.1614e-06,24,2
6.9408e-06,27,2
7.0778e-06,28,2
6.299e-06,26,2
5.3839e-06,30,2
7.2098e-06,27,2
6.213e-06,31,2
7.7097e-06,27,2
7.8799e-06,32,2
8.969e-06,40,2
7.7157e-06,23,2
8.2515e-06,31,2
6.0198e-06,32,2
1.113e-05,27,2
7.4821e-06,32,2
8.5297e-06,31,2
4.5689e-06,32,2
6.3371e-06,28,2
7.1302e-06,31,2
7.5539e-06,33,2
7.0044e-06,34,1
9.9387e-06,28,1
7.2976e-06,30,1
7.2895e-06,28,1
6.3498e-06,27,1
7.435e-06,29,1
6.2276e-06,33,1
6.7635e-06,28,1
7.4959e-06,26,1
7.089e-06,36,1
1.0892e-05,27,1
9.9398e-06,31,1
1.1029e-05,33,1
6.0496e-06,29,1
8.1912e-06,28,1
1.1982e-05,30,1
7.5761e-06,34,1
7.7805e-06,31,1
8.153e-06,31,1
4.8236e-06,30,1
6.9995e-06,30,1
6.4857e-06,30,1
9.9322e-06,29,1
6.9262e-06,36,1
9.0752e-06,25,1
7.8534e-06,28,1
8.7045e-06,32,1
1.0816e-05,27,1
7.838e-06,29,1
7.4288e-06,34,1
7.6913e-06,24,1
7.3735e-06,27,1
7.8312e-06,25,1
6.8589e-06,35,1
6.5479e-06,28,1
5.6665e-06,23,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.2565e-06,13,0
7.1525e-06,30,1
6.1394e-06,34,1
6.5163e-06,32,1
6.0703e-06,31,1
5.1934e-06,28,1
5.3221e-06,21,1
4.5032e-06,27,1
6.0069e-06,29,1
6.0038e-06,27,1
7.86e-06,27,1
6.5225e-06,33,1
6.6661e-06,28,1
7.435e-06,39,1
5.8699e-06,27,1
3.9993e-06,31,1
5.868e-06,29,1
5.3074e-06,29,1
6.412e-06,30,1
6.4305e-06,31,1
5.7204e-06,36,1
5.9344e-06,27,1
6.2023e-06,31,1
7.8018e-06,28,1
5.8339e-06,26,1
6.5605e-06,30,1
7.7558e-06,25,1
6.937e-06,28,1
6.0312e-06,26,1
5.4331e-06,35,1
8.6355e-06,31,1
6.3099e-06,37,1
7.0508e-06,28,1
7.4023e-06,32,1
6.8048e-06,29,1
4.8704e-06,31,1
5.7371e-06,32,1
7.5121e-06,24,1
4.872e-06,29,1
6.0146e-06,40,1
4.7393e-06,24,1
5.7204e-06,31,1
5.7936e-06,33,1
6.298e-06,27,1
6.3777e-06,30,1
7.7998e-06,27,1
8.1199e-06,35,1
6.0632e-06,27,1
5.9459e-06,33,1
6.7366e-06,34,1
5.7467e-06,23,1
5.1417e-06,35,1
5.8491e-06,23,1
5.0179e-06,27,1
5.0419e-06,33,1
5.993e-06,29,1
4.3588e-06,27,1
6.7376e-06,33,1
6.3479e-06,27,1
4.2776e-06,36,1
6.6073e-06,35,1
5.6725e-06,30,1
5.9097e-06,21,1
3.6213e-06,36,1
6.8659e-06,31,1
6.2445e-06,31,1
5.5901e-06,34,1
8.0177e-06,28,1
4.825e-06,28,1
7.8123e-06,25,1
4.9527e-06,32,1
5.9007e-06,28,1
3.7647e-06,28,2
6.8677e-06,34,2
6.4326e-06,29,2
6.6403e-06,27,2
7.0423e-06,34,2
4.0469e-06,32,2
5.4431e-06,25,2
6.2639e-06,29,2
6.3802e-06,37,2
7.6085e-06,27,2
6.7392e-06,30,2
6.92e-06,31,2
6.7797e-06,33,2
7.1636e-06,25,2
6.0587e-06,27,2
7.863e-06,29,2
6.7889e-06,23,2
4.8881e-06,29,2
5.6645e-06,31,2
5.103e-06,28,2
5.7606e-06,32,2
4.9481e-06,30,2
4.4045e-06,31,2
8.3381e-06,27,2
3.7697e-06,33,2
8.7404e-06,32,2
6.0053e-06,34,2
6.5548e-06,25,2
5.7182e-06,25,2
5.6121e-06,33,2
5.9599e-06,37,2
8.7535e-06,31,2
4.6503e-06,30,2
8.964e-06,31,2
9.2015e-06,33,2
6.6029e-06,30,2
6.5512e-06,33,2
6.3263e-06,27,2
5.636e-06,32,2
5.6838e-06,24,2
5.9938e-06,35,2
4.1074e-06,27,2
5.4729e-06,28,2
7.2065e-06,33,2
5.9339e-06,27,2
7.418e-06,34,2
6.5571e-06,23,2
4.9151e-06,27,2
7.0718e-06,36,2
4.3963e-06,36,2
6.8154e-06,29,2
5.1047e-06,32,2
8.6807e-06,24,2
5.9592e-06,34,2
5.8436e-06,30,2
7.472e-06,34,2
5.9109e-06,37,2
6.1278e-06,28,2
6.099e-06,30,2
6.7114e-06,33,2
7.9963e-06,34,2
6.8204e-06,27,2
6.5325e-06,33,2
5.9889e-06,26,2
5.8808e-06,33,2
6.1199e-06,29,2
5.5382e-06,27,2
3.7806e-06,29,2
5.3043e-06,33,2
6.9127e-06,23,2
6.1022e-06,32,2
6.6084e-06,29,2
6.9258e-06,22,2
4.9078e-06,34,2
6.5603e-06,31,2
5.5642e-06,31,2
5.6198e-06,34,2
5.7402e-06,26,2
5.0748e-06,27,2
8.4502e-06,34,2
5.4263e-06,30,2
5.8478e-06,27,2
7.2805e-06,27,2
7.9644e-06,25,2
4.9252e-06,24,2
3.937e-06,29,2
9.7181e-06,29,2
2.7326e-05,22,2
1.0687e-05,23,2
0.00024903,3,2
0.0017504,4,2
0.0010737,5,2
0.0015698,4,2
0.0010539,5,2
0.00097949,3,2
0.0010162,3,2
0.00087653,4,2
0.00096184,3,2
0.00087358,3,2
0.0011486,4,2
0.0012574,4,2
0.0014558,4,2
0.0012588,3,2
0.00073227,4,2
0.00037969,4,2
0.00031662,4,2
0.00054435,1,2
0.00047604,2,2
0.00050682,4,2
0.00061864,1,2
0.00081108,1,2
0.0010718,4,2
0.0012627,3,2
0.0013847,2,2
0.0014758,4,2
0.0014863,6,2
0.0014129,3,2
0.0011832,4,2
0.0013981,4,2
0.001645,3,2
0.001474,4,2
0.001319,4,2
0.0015108,2,2
0.0014696,4,2
0.0012717,4,2
0.0011332,1,2
0.00079618,4,2
0.00093472,2,2
0.00096632,1,2
0.0007155,4,2
0.00065093,2,2
0.00087325,2,2
0.0012447,1,2
0.0012925,2,2
0.0010401,2,2
0.001001,2,2
0.0011678,2,2
0.001281,1,2
0.0012416,2,2
0.001144,2,2
0.0010918,2,2
0.0010872,2,2
0.001018,4,2
0.00092837,2,2
0.00094154,1,2
0.00070223,2,2
0.00059954,2,2
0.00049821,2,2
0.00050976,2,2
0.00051991,2,2
0.0007871,2,2
0.00094946,4,2
0.00083295,2,2
0.00081662,2,2
0.00076375,4,2
0.00070657,4,2
0.00068474,4,2
0.00068178,4,2
0.00072178,4,2
0.0007749,2,2
0.00078733,1,2
0.00083712,2,2
0.00078409,2,2
0.00068879,2,2
0.0005996,2,2
0.00055682,2,2
0.00042678,2,2
0.00038274,5,2
0.00043005,2,2
0.00035756,2,2
0.00029568,2,2
0.00021275,2,2
0.00014543,8,2
8.3301e-05,9,2
5.3169e-05,3,2
2.4987e-05,12,2
2.8228e-05,8,2
2.7395e-05,6,2
2.8728e-05,9,2
2.4273e-05,16,2
2.2269e-05,29,2
2.0756e-05,27,2
1.2805e-05,27,2
1.6033e-05,26,2
8.8096e-06,35,2
1.4857e-05,36,2
9.471e-06,28,2
1.2225e-05,37,2
1.1399e-05,30,2
8.6045e-06,28,2
1.1265e-05,33,2
9.092e-06,33,2
7.2184e-06,26,2
8.4237e-06,28,2
7.4074e-06,29,2
7.0679e-06,29,2
8.8725e-06,32,2
5.385e-06,28,2
6.8138e-06,35,2
6.471e-06,32,2
7.4544e-06,25,2
6.7434e-06,38,2
1.0245e-05,30,2
7.4192e-06,27,2
6.2937e-06,28,2
2.6258e-05,11,2
0.0004387,5,2
0.00074917,5,2
0.0014433,6,2
0.0013622,5,2
0.0010733,3,2
0.00052213,4,2
0.00042643,1,2
0.00051167,4,2
0.00069527,4,2
0.0010549,2,2
0.0011885,1,2
0.00095659,2,2
0.0006201,2,2
0.00079188,1,2
0.00054473,4,2
0.0005071,4,2
0.00032711,1,2
0.00010825,8,2
0.00017173,3,2
0.00017288,4,2
0.00017037,1,2
8.3776e-05,2,2
6.1593e-05,3,2
1.7212e-05,17,2
1.2718e-05,13,2
1.637e-05,15,2
8.9488e-06,15,2
5.6172e-06,30,2
9.3004e-06,21,2
5.0366e-06,27,2
8.2981e-06,27,2
7.305e-06,31,2
5.4574e-06,27,2
8.7091e-06,30,2
7.5331e-06,33,2
7.2371e-06,28,2
1.3368e-05,19,2
7.73e-06,24,2
8.6742e-06,32,2
8.51e-06,31,2
8.1214e-06,22,2
7.2272e-06,36,2
9.1095e-06,31,2
7.6698e-06,34,2
6.1448e-05,12,2
0.00027389,2,2
0.00076048,3,2
0.00063669,7,2
0.00065844,4,2
0.00056544,5,2
0.00043782,6,2
0.00061836,4,2
0.00048217,5,2
0.00054911,4,2
0.00029557,5,2
0.00050071,5,2
0.00051535,4,2
0.00042938,4,2
0.00027526,5,2
0.00039313,5,2
0.00046904,5,2
0.00041208,5,2
0.0004157,6,2
0.00033417,6,2
0.00055876,3,2
0.00041429,7,2
0.00039816,4,2
0.00030884,7,2
0.00046806,4,2
0.00039348,2,2
0.00030953,2,2
0.0003199,5,2
0.0003835,4,2
0.00044285,2,2
0.00020846,7,2
0.00038663,3,2
0.00025669,4,2
0.00018107,3,2
0.00010747,2,2
0.00010651,1,2
8.7516e-05,2,2
5.693e-05,5,2
8.6865e-05,3,2
5.2339e-05,10,2
6.1845e-05,7,2
4.3993e-05,4,2
6.0617e-05,6,2
6.0769e-05,3,2
5.9337e-05,6,2
8.9747e-05,3,2
7.194e-05,10,2
0.0001314,1,2
0.0001194,6,2
0.00020143,1,2
0.00017251,2,2
0.0002727,1,2
0.00022618,2,2
0.00037502,3,2
0.0003085,2,2
0.00036402,1,2
0.0002487,4,2
0.00042017,2,2
0.00036533,1,2
0.00050459,4,2
0.00037275,5,2
0.00051622,6,2
0.00062776,5,2
0.000683,4,2
0.00047803,9,2
0.00068079,7,2
0.00072254,4,2
0.00083769,6,2
0.00032534,5,2
0.0007145,3,2
0.00056219,3,2
0.00050407,1,2
0.00029704,3,2
0.00036904,6,2
0.0004529,1,2
0.00019721,1,2
0.00039939,2,2
0.00041199,5,2
0.00019842,4,2
0.00049312,1,2
0.00042666,4,2
0.00019088,2,2
0.00046548,2,2
0.0003934,8,2
0.00017132,6,2
0.00034669,4,2
0.00024335,5,2
0.00013459,7,2
0.00025425,1,2
0.00017195,9,2
9.334e-05,4,2
0.00016109,1,2
0.00014333,10,2
0.00010098,5,2
0.00010286,6,2
0.00011988,1,2
6.0342e-05,5,2
4.5993e-05,6,2
5.231e-05,5,2
6.7401e-05,5,2
7.7959e-05,2,2
2.4552e-05,12,2
2.5623e-05,6,2
2.2667e-05,9,2
2.2677e-05,6,2
1.5255e-05,16,2
1.0789e-05,13,2
1.4326e-05,21,2
8.6665e-06,22,2
7.2056e-06,33,2
8.5472e-06,28,2
7.2316e-06,31,2
1.6554e-05,33,2
1.5285e-05,36,2
1.2134e-05,33,2
2.7909e-05,38,2
2.3384e-05,38,2
2.3442e-05,38,2
2.2928e-05,35,2
1.7917e-05,37,2
6.3214e-06,40,2
6.3181e-06,30,2
1.0222e-05,34,2
5.2853e-06,26,2
7.2683e-06,28,2
6.7957e-06,29,2
5.0286e-06,23,2
8.0795e-06,34,2
7.191e-06,34,2
7.0565e-06,31,2
8.5338e-06,33,2
7.0693e-06,37,2
7.4458e-06,28,2
1.0336e-05,33,2
7.3859e-06,29,2
6.5972e-06,36,2
9.2526e-06,24,2
6.3685e-06,26,2
6.6638e-06,30,2
6.6854e-06,35,2
7.0323e-06,32,2
5.6941e-06,35,2
4.2102e-06,28,2
5.7289e-06,36,2
6.8274e-06,29,2
6.6593e-06,34,2
7.2834e-06,34,2
7.6789e-06,25,2
7.7286e-06,31,2
6.561e-06,26,2
8.1492e-06,19,2
1.691e-05,14,2
3.2535e-05,10,2
8.8957e-05,1,2
6.7466e-05,6,2
0.00011075,7,2
8.4113e-05,4,2
0.00019121,1,2
0.00021897,2,2
0.00020425,3,2
0.00010609,4,2
0.00019918,1,2
0.00014496,6,2
0.00010532,5,2
0.00014202,3,2
7.8419e-05,2,2
5.5772e-05,9,2
2.9162e-05,11,2
2.6399e-05,31,2
3.4109e-05,45,2
4.0697e-05,41,2
2.1627e-05,37,2
4.9974e-05,40,2
6.9307e-05,43,2
6.3416e-05,44,2
9.1412e-05,42,2
4.8326e-05,40,2
7.6906e-05,42,2
0.00014463,45,2
9.9946e-05,43,2
4.7072e-05,47,2
5.0312e-05,46,2
8.3167e-05,49,2
4.0864e-05,43,2
3.2218e-05,41,2
1.3297e-05,40,2
7.9144e-06,31,2
5.5402e-06,31,2
4.461e-06,30,2
8.7834e-06,26,2
3.6983e-06,20,2
6.9633e-06,27,2
5.999e-06,29,2
6.9152e-06,31,2
6.2081e-06,27,2
5.5592e-06,25,2
2.3758e-05,31,2
4.6713e-05,26,2
2.6565e-05,23,2
2.0136e-05,27,2
8.3257e-06,28,2
9.7371e-06,25,2
0.00014494,4,2
0.00049505,2,2
0.0010009,3,2
0.00087508,4,2
0.00070493,4,2
0.00077762,3,2
0.00079,4,2
0.00093496,2,2
0.00080673,3,2
0.00075642,5,2
0.00074423,4,2
0.00067617,4,2
0.00084947,3,2
0.00086191,3,2
0.00085125,4,2
0.00088591,2,2
0.00073474,6,2
0.00079044,5,2
0.00071332,4,2
0.00068624,4,2
0.00076471,2,2
0.00090146,1,2
0.00078778,2,2
0.00090878,2,2
0.00081653,2,2
0.00066712,2,2
0.00058699,2,2
0.00050404,1,2
0.00028376,4,2
0.00017586,4,2
8.4119e-05,5,2
3.6855e-05,3,2
3.3761e-05,6,2
2.0542e-05,14,2
1.6837e-05,14,2
1.7814e-05,15,2
1.3408e-05,13,2
1.3714e-05,18,2
9.599e-06,23,2
1.2417e-05,13,2
8.47e-06,22,2
1.1522e-05,24,2
1.1019e-05,24,2
2.0828e-05,12,2
2.1622e-05,20,2
2.4453e-05,23,2
1.017e-05,24,2
1.2315e-05,25,2
7.9598e-06,30,2
1.4998e-05,30,2
